,id,Agent Name,Leader 1,Leader Name,Month Start Date,Location,Calls Answered,Calls Not Answered,Not Answered Rate,Met Not Answered Rate,Not Answered Percent < 5,Calls Offered,Total Duration,Agent Avg Duration,Transfers,Sentiment,Sentiment Score >= 0,Met Sentiment Goal
379,91,"Barbi, Prover",3,"Yorke, Befroy",2021-08-01,Margaree,850.0,85.0,0.09090909090909091,False,5,935.0,15895.0,18.7,11.0,54.0,0,True
380,91,"Barbi, Prover",3,"Yorke, Befroy",2021-09-01,Margaree,904.0,79.0,0.08036622583926754,False,5,983.0,2949.0,3.2621681415929205,20.0,-82.0,0,False
381,91,"Barbi, Prover",3,"Yorke, Befroy",2021-10-01,Margaree,440.0,2.0,0.004524886877828055,True,5,442.0,3536.0,8.036363636363637,18.0,-19.0,0,False
382,91,"Barbi, Prover",3,"Yorke, Befroy",2021-11-01,Margaree,441.0,58.0,0.11623246492985972,False,5,499.0,1497.0,3.3945578231292517,1.0,62.0,0,True
383,91,"Barbi, Prover",3,"Yorke, Befroy",2021-12-01,Margaree,757.0,79.0,0.09449760765550239,False,5,836.0,9196.0,12.147952443857331,7.0,96.0,0,True
384,93,"Brand, Lardner",1,"Kylie, Howroyd",2021-01-01,Margaree,792.0,6.0,0.007518796992481203,True,5,798.0,12768.0,16.12121212121212,,-55.0,0,False
385,93,"Brand, Lardner",1,"Kylie, Howroyd",2021-02-01,Margaree,627.0,9.0,0.014150943396226415,True,5,636.0,2544.0,4.057416267942584,,-68.0,0,False
386,93,"Brand, Lardner",1,"Kylie, Howroyd",2021-03-01,Margaree,916.0,29.0,0.030687830687830688,True,5,945.0,13230.0,14.443231441048034,,4.0,0,True
387,93,"Brand, Lardner",1,"Kylie, Howroyd",2021-04-01,Margaree,751.0,9.0,0.011842105263157895,True,5,760.0,15200.0,20.239680426098534,,-91.0,0,False
388,93,"Brand, Lardner",1,"Kylie, Howroyd",2021-05-01,Margaree,352.0,76.0,0.17757009345794392,False,5,428.0,1712.0,4.863636363636363,4.0,-26.0,0,False
389,93,"Brand, Lardner",1,"Kylie, Howroyd",2021-06-01,Margaree,872.0,80.0,0.08403361344537816,False,5,952.0,8568.0,9.825688073394495,18.0,-99.0,0,False
390,93,"Brand, Lardner",1,"Kylie, Howroyd",2021-07-01,Margaree,489.0,23.0,0.044921875,True,5,512.0,7168.0,14.658486707566462,2.0,-22.0,0,False
391,93,"Brand, Lardner",1,"Kylie, Howroyd",2021-08-01,Margaree,506.0,16.0,0.03065134099616858,True,5,522.0,10962.0,21.66403162055336,17.0,79.0,0,True
392,93,"Brand, Lardner",1,"Kylie, Howroyd",2021-09-01,Margaree,531.0,86.0,0.1393841166936791,False,5,617.0,4936.0,9.295668549905837,20.0,-36.0,0,False
393,93,"Brand, Lardner",1,"Kylie, Howroyd",2021-10-01,Margaree,717.0,14.0,0.019151846785225718,True,5,731.0,10234.0,14.273361227336123,26.0,31.0,0,True
394,93,"Brand, Lardner",1,"Kylie, Howroyd",2021-11-01,Margaree,541.0,62.0,0.10281923714759536,False,5,603.0,9648.0,17.833641404805913,26.0,-70.0,0,False
395,93,"Brand, Lardner",1,"Kylie, Howroyd",2021-12-01,Margaree,346.0,86.0,0.19907407407407407,False,5,432.0,4752.0,13.734104046242775,21.0,-20.0,0,False
396,97,"Cherrita, Rosetti",1,"Kylie, Howroyd",2021-01-01,Margaree,751.0,21.0,0.027202072538860103,True,5,772.0,13124.0,17.47536617842876,,-35.0,0,False
397,97,"Cherrita, Rosetti",1,"Kylie, Howroyd",2021-02-01,Margaree,791.0,19.0,0.02345679012345679,True,5,810.0,8910.0,11.264222503160557,,78.0,0,True
398,97,"Cherrita, Rosetti",1,"Kylie, Howroyd",2021-03-01,Margaree,441.0,37.0,0.07740585774058577,False,5,478.0,3824.0,8.671201814058957,,55.0,0,True
399,97,"Cherrita, Rosetti",1,"Kylie, Howroyd",2021-04-01,Margaree,856.0,79.0,0.08449197860962566,False,5,935.0,4675.0,5.461448598130841,,-2.0,0,False
400,97,"Cherrita, Rosetti",1,"Kylie, Howroyd",2021-05-01,Margaree,645.0,37.0,0.054252199413489736,False,5,682.0,8184.0,12.688372093023256,24.0,4.0,0,True
401,97,"Cherrita, Rosetti",1,"Kylie, Howroyd",2021-06-01,Margaree,645.0,73.0,0.10167130919220056,False,5,718.0,14360.0,22.26356589147287,21.0,-85.0,0,False
402,97,"Cherrita, Rosetti",1,"Kylie, Howroyd",2021-07-01,Margaree,460.0,37.0,0.0744466800804829,False,5,497.0,2485.0,5.4021739130434785,5.0,-85.0,0,False
403,97,"Cherrita, Rosetti",1,"Kylie, Howroyd",2021-08-01,Margaree,487.0,67.0,0.12093862815884476,False,5,554.0,8864.0,18.20123203285421,19.0,-31.0,0,False
404,97,"Cherrita, Rosetti",1,"Kylie, Howroyd",2021-09-01,Margaree,474.0,38.0,0.07421875,False,5,512.0,8192.0,17.282700421940927,7.0,-52.0,0,False
405,97,"Cherrita, Rosetti",1,"Kylie, Howroyd",2021-10-01,Margaree,677.0,29.0,0.04107648725212465,True,5,706.0,14826.0,21.899556868537665,25.0,-17.0,0,False
406,97,"Cherrita, Rosetti",1,"Kylie, Howroyd",2021-11-01,Margaree,756.0,55.0,0.06781750924784218,False,5,811.0,15409.0,20.382275132275133,12.0,-34.0,0,False
407,97,"Cherrita, Rosetti",1,"Kylie, Howroyd",2021-12-01,Margaree,931.0,67.0,0.06713426853707415,False,5,998.0,13972.0,15.007518796992482,15.0,63.0,0,True
408,105,"Gwyneth, Mintrim",3,"Yorke, Befroy",2021-01-01,Margaree,477.0,21.0,0.04216867469879518,True,5,498.0,2988.0,6.264150943396227,,-16.0,0,False
409,105,"Gwyneth, Mintrim",3,"Yorke, Befroy",2021-02-01,Margaree,777.0,85.0,0.09860788863109049,False,5,862.0,9482.0,12.203346203346204,,-8.0,0,False
410,105,"Gwyneth, Mintrim",3,"Yorke, Befroy",2021-03-01,Margaree,716.0,11.0,0.015130674002751032,True,5,727.0,12359.0,17.261173184357542,,-6.0,0,False
411,105,"Gwyneth, Mintrim",3,"Yorke, Befroy",2021-04-01,Margaree,649.0,85.0,0.11580381471389646,False,5,734.0,5138.0,7.916795069337442,,91.0,0,True
412,105,"Gwyneth, Mintrim",3,"Yorke, Befroy",2021-05-01,Margaree,780.0,64.0,0.07582938388625593,False,5,844.0,5908.0,7.574358974358974,4.0,-23.0,0,False
413,105,"Gwyneth, Mintrim",3,"Yorke, Befroy",2021-06-01,Margaree,830.0,43.0,0.049255441008018326,True,5,873.0,16587.0,19.98433734939759,14.0,-21.0,0,False
414,105,"Gwyneth, Mintrim",3,"Yorke, Befroy",2021-07-01,Margaree,929.0,45.0,0.04620123203285421,True,5,974.0,5844.0,6.290635091496233,6.0,-25.0,0,False
415,105,"Gwyneth, Mintrim",3,"Yorke, Befroy",2021-08-01,Margaree,679.0,30.0,0.04231311706629055,True,5,709.0,3545.0,5.220913107511046,25.0,-25.0,0,False
416,105,"Gwyneth, Mintrim",3,"Yorke, Befroy",2021-09-01,Margaree,739.0,63.0,0.07855361596009976,False,5,802.0,15238.0,20.619756427604873,19.0,30.0,0,True
417,105,"Gwyneth, Mintrim",3,"Yorke, Befroy",2021-10-01,Margaree,856.0,72.0,0.07758620689655173,False,5,928.0,17632.0,20.598130841121495,26.0,28.0,0,True
418,105,"Gwyneth, Mintrim",3,"Yorke, Befroy",2021-11-01,Margaree,956.0,13.0,0.013415892672858616,True,5,969.0,5814.0,6.081589958158996,3.0,-85.0,0,False
419,105,"Gwyneth, Mintrim",3,"Yorke, Befroy",2021-12-01,Margaree,782.0,72.0,0.08430913348946135,False,5,854.0,6832.0,8.736572890025576,21.0,-99.0,0,False
420,107,"Moshe, Kerry",1,"Kylie, Howroyd",2021-01-01,Margaree,733.0,3.0,0.004076086956521739,True,5,736.0,3680.0,5.020463847203274,,-72.0,0,False
421,107,"Moshe, Kerry",1,"Kylie, Howroyd",2021-02-01,Margaree,678.0,0.0,0.0,True,5,678.0,6102.0,9.0,,-49.0,0,False
422,107,"Moshe, Kerry",1,"Kylie, Howroyd",2021-03-01,Margaree,684.0,66.0,0.088,False,5,750.0,6750.0,9.868421052631579,,-16.0,0,False
423,107,"Moshe, Kerry",1,"Kylie, Howroyd",2021-04-01,Margaree,783.0,87.0,0.1,False,5,870.0,7830.0,10.0,,-38.0,0,False
424,107,"Moshe, Kerry",1,"Kylie, Howroyd",2021-05-01,Margaree,803.0,3.0,0.0037220843672456576,True,5,806.0,13702.0,17.063511830635118,6.0,48.0,0,True
425,107,"Moshe, Kerry",1,"Kylie, Howroyd",2021-06-01,Margaree,905.0,14.0,0.015233949945593036,True,5,919.0,2757.0,3.0464088397790055,9.0,75.0,0,True
426,107,"Moshe, Kerry",1,"Kylie, Howroyd",2021-07-01,Margaree,785.0,77.0,0.08932714617169374,False,5,862.0,9482.0,12.078980891719745,0.0,-80.0,0,False
427,107,"Moshe, Kerry",1,"Kylie, Howroyd",2021-08-01,Margaree,633.0,9.0,0.014018691588785047,True,5,642.0,6420.0,10.14218009478673,18.0,14.0,0,True
428,107,"Moshe, Kerry",1,"Kylie, Howroyd",2021-09-01,Margaree,422.0,2.0,0.0047169811320754715,True,5,424.0,2544.0,6.028436018957346,27.0,95.0,0,True
429,107,"Moshe, Kerry",1,"Kylie, Howroyd",2021-10-01,Margaree,595.0,41.0,0.06446540880503145,False,5,636.0,3816.0,6.413445378151261,9.0,-25.0,0,False
430,107,"Moshe, Kerry",1,"Kylie, Howroyd",2021-11-01,Margaree,816.0,70.0,0.07900677200902935,False,5,886.0,9746.0,11.943627450980392,20.0,55.0,0,True
431,107,"Moshe, Kerry",1,"Kylie, Howroyd",2021-12-01,Margaree,836.0,2.0,0.002386634844868735,True,5,838.0,10056.0,12.028708133971293,16.0,-80.0,0,False
432,108,"Herschel, Suff",1,"Kylie, Howroyd",2021-01-01,Margaree,561.0,17.0,0.029411764705882353,True,5,578.0,3468.0,6.181818181818182,,-57.0,0,False
433,108,"Herschel, Suff",1,"Kylie, Howroyd",2021-02-01,Margaree,794.0,23.0,0.028151774785801713,True,5,817.0,14706.0,18.521410579345087,,-23.0,0,False
434,108,"Herschel, Suff",1,"Kylie, Howroyd",2021-03-01,Margaree,516.0,45.0,0.08021390374331551,False,5,561.0,1683.0,3.261627906976744,,-75.0,0,False
435,108,"Herschel, Suff",1,"Kylie, Howroyd",2021-04-01,Margaree,481.0,50.0,0.09416195856873823,False,5,531.0,7434.0,15.455301455301456,,-40.0,0,False
436,108,"Herschel, Suff",1,"Kylie, Howroyd",2021-05-01,Margaree,536.0,23.0,0.04114490161001789,True,5,559.0,7826.0,14.600746268656716,20.0,75.0,0,True
437,108,"Herschel, Suff",1,"Kylie, Howroyd",2021-06-01,Margaree,535.0,84.0,0.13570274636510501,False,5,619.0,6809.0,12.727102803738317,27.0,39.0,0,True
438,108,"Herschel, Suff",1,"Kylie, Howroyd",2021-07-01,Margaree,389.0,55.0,0.12387387387387387,False,5,444.0,8880.0,22.82776349614396,22.0,28.0,0,True
439,108,"Herschel, Suff",1,"Kylie, Howroyd",2021-08-01,Margaree,820.0,13.0,0.015606242496998799,True,5,833.0,14994.0,18.285365853658536,16.0,-99.0,0,False
440,108,"Herschel, Suff",1,"Kylie, Howroyd",2021-09-01,Margaree,634.0,83.0,0.11576011157601115,False,5,717.0,10038.0,15.832807570977918,4.0,40.0,0,True
441,108,"Herschel, Suff",1,"Kylie, Howroyd",2021-10-01,Margaree,589.0,56.0,0.08682170542635659,False,5,645.0,12255.0,20.806451612903224,19.0,-19.0,0,False
442,108,"Herschel, Suff",1,"Kylie, Howroyd",2021-11-01,Margaree,528.0,50.0,0.08650519031141868,False,5,578.0,12138.0,22.988636363636363,19.0,97.0,0,True
443,108,"Herschel, Suff",1,"Kylie, Howroyd",2021-12-01,Margaree,398.0,23.0,0.05463182897862233,False,5,421.0,2526.0,6.346733668341709,23.0,69.0,0,True
444,109,"Carita, Haughin",3,"Yorke, Befroy",2021-01-01,Margaree,814.0,25.0,0.029797377830750895,True,5,839.0,13424.0,16.49140049140049,,60.0,0,True
445,109,"Carita, Haughin",3,"Yorke, Befroy",2021-02-01,Margaree,894.0,58.0,0.06092436974789916,False,5,952.0,8568.0,9.583892617449665,,2.0,0,True
446,109,"Carita, Haughin",3,"Yorke, Befroy",2021-03-01,Margaree,956.0,33.0,0.033367037411526794,True,5,989.0,2967.0,3.1035564853556483,,-17.0,0,False
447,109,"Carita, Haughin",3,"Yorke, Befroy",2021-04-01,Margaree,661.0,56.0,0.07810320781032078,False,5,717.0,8604.0,13.016641452344931,,48.0,0,True
448,109,"Carita, Haughin",3,"Yorke, Befroy",2021-05-01,Margaree,408.0,11.0,0.026252983293556086,True,5,419.0,5447.0,13.35049019607843,5.0,-98.0,0,False
449,109,"Carita, Haughin",3,"Yorke, Befroy",2021-06-01,Margaree,528.0,54.0,0.09278350515463918,False,5,582.0,11640.0,22.045454545454547,20.0,92.0,0,True
450,109,"Carita, Haughin",3,"Yorke, Befroy",2021-07-01,Margaree,723.0,65.0,0.08248730964467005,False,5,788.0,3940.0,5.449515905947441,11.0,-72.0,0,False
451,109,"Carita, Haughin",3,"Yorke, Befroy",2021-08-01,Margaree,880.0,29.0,0.0319031903190319,True,5,909.0,9999.0,11.3625,14.0,85.0,0,True
452,109,"Carita, Haughin",3,"Yorke, Befroy",2021-09-01,Margaree,500.0,28.0,0.05303030303030303,False,5,528.0,2112.0,4.224,17.0,36.0,0,True
453,109,"Carita, Haughin",3,"Yorke, Befroy",2021-10-01,Margaree,696.0,72.0,0.09375,False,5,768.0,9984.0,14.344827586206897,18.0,-100.0,0,False
454,109,"Carita, Haughin",3,"Yorke, Befroy",2021-11-01,Margaree,432.0,48.0,0.1,False,5,480.0,6240.0,14.444444444444445,13.0,-8.0,0,False
455,109,"Carita, Haughin",3,"Yorke, Befroy",2021-12-01,Margaree,645.0,31.0,0.04585798816568047,True,5,676.0,4056.0,6.288372093023256,15.0,-81.0,0,False
456,111,"Christa, Dominik",1,"Kylie, Howroyd",2021-01-01,Margaree,,,,False,5,,,,,,0,False
457,111,"Christa, Dominik",1,"Kylie, Howroyd",2021-02-01,Margaree,,,,False,5,,,,,,0,False
458,111,"Christa, Dominik",1,"Kylie, Howroyd",2021-03-01,Margaree,,,,False,5,,,,,,0,False
459,111,"Christa, Dominik",1,"Kylie, Howroyd",2021-04-01,Margaree,,,,False,5,,,,,,0,False
460,111,"Christa, Dominik",1,"Kylie, Howroyd",2021-05-01,Margaree,818.0,48.0,0.05542725173210162,False,5,866.0,7794.0,9.528117359413203,2.0,-84.0,0,False
461,111,"Christa, Dominik",1,"Kylie, Howroyd",2021-06-01,Margaree,605.0,4.0,0.006568144499178982,True,5,609.0,5481.0,9.059504132231405,2.0,89.0,0,True
462,111,"Christa, Dominik",1,"Kylie, Howroyd",2021-07-01,Margaree,439.0,78.0,0.15087040618955513,False,5,517.0,2585.0,5.888382687927107,14.0,-52.0,0,False
463,111,"Christa, Dominik",1,"Kylie, Howroyd",2021-08-01,Margaree,802.0,32.0,0.03836930455635491,True,5,834.0,2502.0,3.119700748129676,0.0,91.0,0,True
464,111,"Christa, Dominik",1,"Kylie, Howroyd",2021-09-01,Margaree,480.0,5.0,0.010309278350515464,True,5,485.0,9215.0,19.197916666666668,26.0,-51.0,0,False
465,111,"Christa, Dominik",1,"Kylie, Howroyd",2021-10-01,Margaree,414.0,29.0,0.0654627539503386,False,5,443.0,3101.0,7.490338164251208,24.0,-98.0,0,False
466,111,"Christa, Dominik",1,"Kylie, Howroyd",2021-11-01,Margaree,918.0,50.0,0.05165289256198347,False,5,968.0,18392.0,20.034858387799563,16.0,7.0,0,True
467,111,"Christa, Dominik",1,"Kylie, Howroyd",2021-12-01,Margaree,394.0,8.0,0.01990049751243781,True,5,402.0,2814.0,7.1421319796954315,7.0,10.0,0,True
468,113,"Matilda, Vannah",2,"Madelyn, MacAne",2021-01-01,Margaree,,,,False,5,,,,,,0,False
469,113,"Matilda, Vannah",2,"Madelyn, MacAne",2021-02-01,Margaree,,,,False,5,,,,,,0,False
470,113,"Matilda, Vannah",2,"Madelyn, MacAne",2021-03-01,Margaree,,,,False,5,,,,,,0,False
471,113,"Matilda, Vannah",2,"Madelyn, MacAne",2021-04-01,Margaree,,,,False,5,,,,,,0,False
472,113,"Matilda, Vannah",2,"Madelyn, MacAne",2021-05-01,Margaree,402.0,73.0,0.15368421052631578,False,5,475.0,3800.0,9.45273631840796,22.0,-95.0,0,False
473,113,"Matilda, Vannah",2,"Madelyn, MacAne",2021-06-01,Margaree,761.0,56.0,0.06854345165238677,False,5,817.0,8170.0,10.735873850197109,3.0,-57.0,0,False
474,113,"Matilda, Vannah",2,"Madelyn, MacAne",2021-07-01,Margaree,784.0,10.0,0.012594458438287154,True,5,794.0,4764.0,6.076530612244898,1.0,-41.0,0,False
475,113,"Matilda, Vannah",2,"Madelyn, MacAne",2021-08-01,Margaree,547.0,36.0,0.06174957118353345,False,5,583.0,5247.0,9.592321755027422,22.0,-91.0,0,False
476,113,"Matilda, Vannah",2,"Madelyn, MacAne",2021-09-01,Margaree,482.0,45.0,0.08538899430740038,False,5,527.0,11067.0,22.96058091286307,21.0,10.0,0,True
477,113,"Matilda, Vannah",2,"Madelyn, MacAne",2021-10-01,Margaree,890.0,4.0,0.0044742729306487695,True,5,894.0,16092.0,18.080898876404493,9.0,-99.0,0,False
478,113,"Matilda, Vannah",2,"Madelyn, MacAne",2021-11-01,Margaree,788.0,49.0,0.05854241338112306,False,5,837.0,10881.0,13.808375634517766,10.0,32.0,0,True
479,113,"Matilda, Vannah",2,"Madelyn, MacAne",2021-12-01,Margaree,437.0,82.0,0.1579961464354528,False,5,519.0,9861.0,22.565217391304348,21.0,-2.0,0,False
480,117,"Connie, McCurrie",2,"Madelyn, MacAne",2021-01-01,Margaree,,,,False,5,,,,,,0,False
481,117,"Connie, McCurrie",2,"Madelyn, MacAne",2021-02-01,Margaree,,,,False,5,,,,,,0,False
482,117,"Connie, McCurrie",2,"Madelyn, MacAne",2021-03-01,Margaree,,,,False,5,,,,,,0,False
483,117,"Connie, McCurrie",2,"Madelyn, MacAne",2021-04-01,Margaree,,,,False,5,,,,,,0,False
484,117,"Connie, McCurrie",2,"Madelyn, MacAne",2021-05-01,Margaree,816.0,64.0,0.07272727272727272,False,5,880.0,17600.0,21.568627450980394,24.0,2.0,0,True
485,117,"Connie, McCurrie",2,"Madelyn, MacAne",2021-06-01,Margaree,624.0,45.0,0.06726457399103139,False,5,669.0,10704.0,17.153846153846153,16.0,32.0,0,True
486,117,"Connie, McCurrie",2,"Madelyn, MacAne",2021-07-01,Margaree,891.0,80.0,0.082389289392379,False,5,971.0,8739.0,9.808080808080808,15.0,-28.0,0,False
487,117,"Connie, McCurrie",2,"Madelyn, MacAne",2021-08-01,Margaree,372.0,40.0,0.0970873786407767,False,5,412.0,4532.0,12.182795698924732,13.0,52.0,0,True
488,117,"Connie, McCurrie",2,"Madelyn, MacAne",2021-09-01,Margaree,430.0,41.0,0.0870488322717622,False,5,471.0,8949.0,20.811627906976746,4.0,37.0,0,True
489,117,"Connie, McCurrie",2,"Madelyn, MacAne",2021-10-01,Margaree,621.0,30.0,0.04608294930875576,True,5,651.0,2604.0,4.193236714975845,18.0,-84.0,0,False
490,117,"Connie, McCurrie",2,"Madelyn, MacAne",2021-11-01,Margaree,465.0,58.0,0.11089866156787763,False,5,523.0,7322.0,15.746236559139785,24.0,99.0,0,True
491,117,"Connie, McCurrie",2,"Madelyn, MacAne",2021-12-01,Margaree,571.0,64.0,0.10078740157480315,False,5,635.0,8890.0,15.569176882661996,21.0,82.0,0,True
492,119,"Karla, Espasa",1,"Kylie, Howroyd",2021-01-01,Margaree,,,,False,5,,,,,,0,False
493,119,"Karla, Espasa",1,"Kylie, Howroyd",2021-02-01,Margaree,,,,False,5,,,,,,0,False
494,119,"Karla, Espasa",1,"Kylie, Howroyd",2021-03-01,Margaree,,,,False,5,,,,,,0,False
495,119,"Karla, Espasa",1,"Kylie, Howroyd",2021-04-01,Margaree,,,,False,5,,,,,,0,False
496,119,"Karla, Espasa",1,"Kylie, Howroyd",2021-05-01,Margaree,629.0,28.0,0.0426179604261796,True,5,657.0,5913.0,9.400635930047695,7.0,-35.0,0,False
497,119,"Karla, Espasa",1,"Kylie, Howroyd",2021-06-01,Margaree,554.0,80.0,0.12618296529968454,False,5,634.0,9510.0,17.166064981949457,18.0,-94.0,0,False
498,119,"Karla, Espasa",1,"Kylie, Howroyd",2021-07-01,Margaree,870.0,0.0,0.0,True,5,870.0,12180.0,14.0,16.0,-22.0,0,False
499,119,"Karla, Espasa",1,"Kylie, Howroyd",2021-08-01,Margaree,922.0,64.0,0.06490872210953347,False,5,986.0,7888.0,8.55531453362256,10.0,64.0,0,True
500,119,"Karla, Espasa",1,"Kylie, Howroyd",2021-09-01,Margaree,376.0,87.0,0.1879049676025918,False,5,463.0,8334.0,22.164893617021278,15.0,77.0,0,True
501,119,"Karla, Espasa",1,"Kylie, Howroyd",2021-10-01,Margaree,419.0,72.0,0.14663951120162932,False,5,491.0,2455.0,5.859188544152745,21.0,54.0,0,True
502,119,"Karla, Espasa",1,"Kylie, Howroyd",2021-11-01,Margaree,576.0,58.0,0.0914826498422713,False,5,634.0,2536.0,4.402777777777778,8.0,18.0,0,True
503,119,"Karla, Espasa",1,"Kylie, Howroyd",2021-12-01,Margaree,828.0,56.0,0.06334841628959276,False,5,884.0,9724.0,11.743961352657005,12.0,64.0,0,True
504,129,"Conni, Kemell",3,"Yorke, Befroy",2021-01-01,Margaree,,,,False,5,,,,,,0,False
505,129,"Conni, Kemell",3,"Yorke, Befroy",2021-02-01,Margaree,,,,False,5,,,,,,0,False
506,129,"Conni, Kemell",3,"Yorke, Befroy",2021-03-01,Margaree,,,,False,5,,,,,,0,False
507,129,"Conni, Kemell",3,"Yorke, Befroy",2021-04-01,Margaree,,,,False,5,,,,,,0,False
508,129,"Conni, Kemell",3,"Yorke, Befroy",2021-05-01,Margaree,704.0,31.0,0.04217687074829932,True,5,735.0,15435.0,21.92471590909091,23.0,1.0,0,True
509,129,"Conni, Kemell",3,"Yorke, Befroy",2021-06-01,Margaree,779.0,80.0,0.09313154831199069,False,5,859.0,6013.0,7.7188703465982025,2.0,9.0,0,True
510,129,"Conni, Kemell",3,"Yorke, Befroy",2021-07-01,Margaree,909.0,71.0,0.07244897959183673,False,5,980.0,11760.0,12.937293729372938,24.0,11.0,0,True
511,129,"Conni, Kemell",3,"Yorke, Befroy",2021-08-01,Margaree,543.0,0.0,0.0,True,5,543.0,6516.0,12.0,27.0,-47.0,0,False
512,129,"Conni, Kemell",3,"Yorke, Befroy",2021-09-01,Margaree,775.0,78.0,0.0914419695193435,False,5,853.0,8530.0,11.006451612903225,8.0,-2.0,0,False
513,129,"Conni, Kemell",3,"Yorke, Befroy",2021-10-01,Margaree,739.0,84.0,0.10206561360874848,False,5,823.0,7407.0,10.023004059539918,16.0,-89.0,0,False
514,129,"Conni, Kemell",3,"Yorke, Befroy",2021-11-01,Margaree,809.0,44.0,0.05158264947245018,False,5,853.0,9383.0,11.598269468479604,25.0,-29.0,0,False
515,129,"Conni, Kemell",3,"Yorke, Befroy",2021-12-01,Margaree,400.0,53.0,0.11699779249448124,False,5,453.0,6342.0,15.855,3.0,-27.0,0,False
516,130,"Gerek, Chesson",3,"Yorke, Befroy",2021-01-01,Margaree,,,,False,5,,,,,,0,False
517,130,"Gerek, Chesson",3,"Yorke, Befroy",2021-02-01,Margaree,,,,False,5,,,,,,0,False
518,130,"Gerek, Chesson",3,"Yorke, Befroy",2021-03-01,Margaree,,,,False,5,,,,,,0,False
519,130,"Gerek, Chesson",3,"Yorke, Befroy",2021-04-01,Margaree,,,,False,5,,,,,,0,False
520,130,"Gerek, Chesson",3,"Yorke, Befroy",2021-05-01,Margaree,874.0,80.0,0.08385744234800839,False,5,954.0,13356.0,15.281464530892448,24.0,-25.0,0,False
521,130,"Gerek, Chesson",3,"Yorke, Befroy",2021-06-01,Margaree,667.0,67.0,0.09128065395095368,False,5,734.0,6606.0,9.904047976011993,13.0,11.0,0,True
522,130,"Gerek, Chesson",3,"Yorke, Befroy",2021-07-01,Margaree,937.0,1.0,0.0010660980810234541,True,5,938.0,12194.0,13.013874066168624,4.0,-3.0,0,False
523,130,"Gerek, Chesson",3,"Yorke, Befroy",2021-08-01,Margaree,722.0,54.0,0.06958762886597938,False,5,776.0,6208.0,8.598337950138504,15.0,40.0,0,True
524,130,"Gerek, Chesson",3,"Yorke, Befroy",2021-09-01,Margaree,698.0,44.0,0.05929919137466307,False,5,742.0,11872.0,17.008595988538683,1.0,-51.0,0,False
525,130,"Gerek, Chesson",3,"Yorke, Befroy",2021-10-01,Margaree,684.0,69.0,0.09163346613545817,False,5,753.0,6024.0,8.807017543859649,20.0,22.0,0,True
526,130,"Gerek, Chesson",3,"Yorke, Befroy",2021-11-01,Margaree,843.0,2.0,0.002366863905325444,True,5,845.0,10140.0,12.02846975088968,18.0,-79.0,0,False
527,130,"Gerek, Chesson",3,"Yorke, Befroy",2021-12-01,Margaree,756.0,45.0,0.056179775280898875,False,5,801.0,8811.0,11.654761904761905,1.0,32.0,0,True
528,131,"Persis, Goding",1,"Kylie, Howroyd",2021-01-01,Margaree,,,,False,5,,,,,,0,False
529,131,"Persis, Goding",1,"Kylie, Howroyd",2021-02-01,Margaree,,,,False,5,,,,,,0,False
530,131,"Persis, Goding",1,"Kylie, Howroyd",2021-03-01,Margaree,,,,False,5,,,,,,0,False
531,131,"Persis, Goding",1,"Kylie, Howroyd",2021-04-01,Margaree,,,,False,5,,,,,,0,False
532,131,"Persis, Goding",1,"Kylie, Howroyd",2021-05-01,Margaree,597.0,78.0,0.11555555555555555,False,5,675.0,10800.0,18.09045226130653,25.0,-74.0,0,False
533,131,"Persis, Goding",1,"Kylie, Howroyd",2021-06-01,Margaree,663.0,8.0,0.011922503725782414,True,5,671.0,2684.0,4.048265460030166,19.0,-73.0,0,False
534,131,"Persis, Goding",1,"Kylie, Howroyd",2021-07-01,Margaree,564.0,82.0,0.12693498452012383,False,5,646.0,12274.0,21.76241134751773,21.0,-58.0,0,False
535,131,"Persis, Goding",1,"Kylie, Howroyd",2021-08-01,Margaree,565.0,59.0,0.09455128205128205,False,5,624.0,4368.0,7.730973451327434,4.0,-89.0,0,False
536,131,"Persis, Goding",1,"Kylie, Howroyd",2021-09-01,Margaree,635.0,7.0,0.010903426791277258,True,5,642.0,7704.0,12.13228346456693,21.0,-3.0,0,False
537,131,"Persis, Goding",1,"Kylie, Howroyd",2021-10-01,Margaree,423.0,4.0,0.00936768149882904,True,5,427.0,5124.0,12.113475177304965,5.0,36.0,0,True
538,131,"Persis, Goding",1,"Kylie, Howroyd",2021-11-01,Margaree,906.0,0.0,0.0,True,5,906.0,4530.0,5.0,25.0,73.0,0,True
539,131,"Persis, Goding",1,"Kylie, Howroyd",2021-12-01,Margaree,908.0,81.0,0.08190091001011122,False,5,989.0,15824.0,17.427312775330396,3.0,18.0,0,True
540,1,"Cordi, Ellgood",5,"Silvan, Gallardo",2021-01-01,Halifax,459.0,18.0,0.03773584905660377,True,5,477.0,2385.0,5.196078431372549,,48.0,0,True
541,1,"Cordi, Ellgood",5,"Silvan, Gallardo",2021-02-01,Halifax,332.0,75.0,0.18427518427518427,False,5,407.0,2035.0,6.129518072289157,,12.0,0,True
542,1,"Cordi, Ellgood",5,"Silvan, Gallardo",2021-03-01,Halifax,762.0,36.0,0.045112781954887216,True,5,798.0,7182.0,9.4251968503937,,59.0,0,True
